id,courseId,userId,chapters_completed,percentage_completed,certificate,updated_day,updated_month,updated_year,progress_category
557,17,19,0,0.0,,6,12,2021,Not Started
558,18,19,0,0.0,,26,7,2023,Not Started
559,19,19,0,0.0,,26,6,2021,Not Started
560,20,19,0,0.0,,26,7,2024,Not Started
561,21,19,0,0.0,,9,11,2021,Not Started
562,22,19,0,0.0,,6,7,2024,Not Started
563,23,19,0,0.0,,16,9,2022,Not Started
564,24,19,0,0.0,,25,5,2022,Not Started
565,25,19,0,0.0,,25,11,2023,Not Started
566,26,19,0,0.0,,21,6,2020,Not Started
567,27,19,0,0.0,,13,1,2023,Not Started
568,28,19,0,0.0,,28,12,2020,Not Started
569,29,19,0,0.0,,22,4,2024,Not Started
570,30,19,0,0.0,,24,12,2023,Not Started
571,1,20,0,0.0,,26,11,2020,Not Started
572,2,20,0,0.0,,9,10,2021,Not Started
573,3,20,0,0.0,,7,3,2020,Not Started
574,4,20,0,0.0,,18,11,2021,Not Started
575,5,20,0,0.0,,8,1,2021,Not Started
576,6,20,0,0.0,,14,4,2023,Not Started
577,7,20,0,0.0,,30,1,2023,Not Started
578,8,20,0,0.0,,14,11,2020,Not Started
579,9,20,0,0.0,,21,2,2021,Not Started
580,10,20,0,0.0,,13,3,2023,Not Started
581,11,20,0,0.0,,24,8,2020,Not Started
582,12,20,0,0.0,,29,9,2024,Not Started
583,13,20,0,0.0,,7,5,2020,Not Started
584,14,20,0,0.0,,16,9,2020,Not Started
585,15,20,0,0.0,,16,12,2023,Not Started
586,16,20,0,0.0,,24,4,2021,Not Started
587,17,20,0,0.0,,6,12,2021,Not Started
588,18,20,0,0.0,,26,7,2023,Not Started
589,19,20,0,0.0,,26,6,2021,Not Started
590,20,20,0,0.0,,26,7,2024,Not Started
591,21,20,0,0.0,,9,11,2021,Not Started
592,22,20,0,0.0,,6,7,2024,Not Started
593,23,20,0,0.0,,16,9,2022,Not Started
594,24,20,0,0.0,,25,5,2022,Not Started
595,25,20,0,0.0,,25,11,2023,Not Started
596,26,20,0,0.0,,21,6,2020,Not Started
597,27,20,0,0.0,,13,1,2023,Not Started
598,28,20,0,0.0,,28,12,2020,Not Started
599,29,20,0,0.0,,22,4,2024,Not Started
600,30,20,0,0.0,,24,12,2023,Not Started
601,1,21,0,0.0,,26,11,2020,Not Started
602,2,21,0,0.0,,9,10,2021,Not Started
603,3,21,0,0.0,,7,3,2020,Not Started
604,4,21,0,0.0,,18,11,2021,Not Started
605,5,21,0,0.0,,8,1,2021,Not Started
606,6,21,0,0.0,,14,4,2023,Not Started
607,7,21,0,0.0,,30,1,2023,Not Started
608,8,21,0,0.0,,14,11,2020,Not Started
609,9,21,0,0.0,,21,2,2021,Not Started
610,10,21,0,0.0,,13,3,2023,Not Started
611,11,21,0,0.0,,24,8,2020,Not Started
612,12,21,0,0.0,,29,9,2024,Not Started
613,13,21,0,0.0,,7,5,2020,Not Started
614,14,21,0,0.0,,16,9,2020,Not Started
615,15,21,0,0.0,,16,12,2023,Not Started
616,16,21,0,0.0,,24,4,2021,Not Started
617,17,21,0,0.0,,6,12,2021,Not Started
618,18,21,0,0.0,,26,7,2023,Not Started
619,19,21,0,0.0,,26,6,2021,Not Started
620,20,21,0,0.0,,26,7,2024,Not Started
621,21,21,0,0.0,,9,11,2021,Not Started
622,22,21,0,0.0,,6,7,2024,Not Started
623,23,21,0,0.0,,16,9,2022,Not Started
624,24,21,0,0.0,,25,5,2022,Not Started
625,25,21,0,0.0,,25,11,2023,Not Started
626,26,21,0,0.0,,21,6,2020,Not Started
627,27,21,0,0.0,,13,1,2023,Not Started
628,28,21,0,0.0,,28,12,2020,Not Started
629,29,21,0,0.0,,22,4,2024,Not Started
630,30,21,0,0.0,,24,12,2023,Not Started
631,1,22,0,0.0,,26,11,2020,Not Started
632,2,22,0,0.0,,9,10,2021,Not Started
633,3,22,0,0.0,,7,3,2020,Not Started
634,4,22,0,0.0,,18,11,2021,Not Started
635,5,22,0,0.0,,8,1,2021,Not Started
636,6,22,0,0.0,,14,4,2023,Not Started
637,7,22,0,0.0,,30,1,2023,Not Started
638,8,22,0,0.0,,14,11,2020,Not Started
639,9,22,0,0.0,,21,2,2021,Not Started
640,10,22,0,0.0,,13,3,2023,Not Started
641,11,22,0,0.0,,24,8,2020,Not Started
642,12,22,0,0.0,,29,9,2024,Not Started
643,13,22,0,0.0,,7,5,2020,Not Started
644,14,22,0,0.0,,16,9,2020,Not Started
645,15,22,0,0.0,,16,12,2023,Not Started
646,16,22,0,0.0,,24,4,2021,Not Started
647,17,22,0,0.0,,6,12,2021,Not Started
648,18,22,0,0.0,,26,7,2023,Not Started
649,19,22,0,0.0,,26,6,2021,Not Started
650,20,22,0,0.0,,26,7,2024,Not Started
651,21,22,0,0.0,,9,11,2021,Not Started
652,22,22,0,0.0,,6,7,2024,Not Started
653,23,22,0,0.0,,16,9,2022,Not Started
654,24,22,0,0.0,,25,5,2022,Not Started
655,25,22,0,0.0,,25,11,2023,Not Started
656,26,22,0,0.0,,21,6,2020,Not Started
657,27,22,0,0.0,,13,1,2023,Not Started
658,28,22,0,0.0,,28,12,2020,Not Started
659,29,22,0,0.0,,22,4,2024,Not Started
660,30,22,0,0.0,,24,12,2023,Not Started
661,1,23,0,0.0,,26,11,2020,Not Started
662,2,23,0,0.0,,9,10,2021,Not Started
663,3,23,0,0.0,,7,3,2020,Not Started
664,4,23,0,0.0,,18,11,2021,Not Started
665,5,23,0,0.0,,8,1,2021,Not Started
666,6,23,0,0.0,,14,4,2023,Not Started
667,7,23,0,0.0,,30,1,2023,Not Started
668,8,23,0,0.0,,14,11,2020,Not Started
669,9,23,0,0.0,,21,2,2021,Not Started
670,10,23,0,0.0,,13,3,2023,Not Started
671,11,23,0,0.0,,24,8,2020,Not Started
672,12,23,0,0.0,,29,9,2024,Not Started
673,13,23,0,0.0,,7,5,2020,Not Started
674,14,23,0,0.0,,16,9,2020,Not Started
675,15,23,0,0.0,,16,12,2023,Not Started
676,16,23,0,0.0,,24,4,2021,Not Started
677,17,23,0,0.0,,6,12,2021,Not Started
678,18,23,0,0.0,,26,7,2023,Not Started
679,19,23,0,0.0,,26,6,2021,Not Started
680,20,23,0,0.0,,26,7,2024,Not Started
681,21,23,0,0.0,,9,11,2021,Not Started
682,22,23,0,0.0,,6,7,2024,Not Started
683,23,23,0,0.0,,16,9,2022,Not Started
684,24,23,0,0.0,,25,5,2022,Not Started
685,25,23,0,0.0,,25,11,2023,Not Started
686,26,23,0,0.0,,21,6,2020,Not Started
687,27,23,0,0.0,,13,1,2023,Not Started
688,28,23,0,0.0,,28,12,2020,Not Started
689,29,23,0,0.0,,22,4,2024,Not Started
690,30,23,0,0.0,,24,12,2023,Not Started
691,1,24,0,0.0,,26,11,2020,Not Started
692,2,24,0,0.0,,9,10,2021,Not Started
693,3,24,0,0.0,,7,3,2020,Not Started
694,4,24,0,0.0,,18,11,2021,Not Started
695,5,24,0,0.0,,8,1,2021,Not Started
696,6,24,0,0.0,,14,4,2023,Not Started
697,7,24,0,0.0,,30,1,2023,Not Started
698,8,24,0,0.0,,14,11,2020,Not Started
699,9,24,0,0.0,,21,2,2021,Not Started
700,10,24,0,0.0,,13,3,2023,Not Started
701,11,24,0,0.0,,24,8,2020,Not Started
702,12,24,0,0.0,,29,9,2024,Not Started
703,13,24,0,0.0,,7,5,2020,Not Started
704,14,24,0,0.0,,16,9,2020,Not Started
705,15,24,0,0.0,,16,12,2023,Not Started
706,16,24,0,0.0,,24,4,2021,Not Started
707,17,24,0,0.0,,6,12,2021,Not Started
708,18,24,0,0.0,,26,7,2023,Not Started
709,19,24,0,0.0,,26,6,2021,Not Started
710,20,24,0,0.0,,26,7,2024,Not Started
711,21,24,0,0.0,,9,11,2021,Not Started
712,22,24,0,0.0,,6,7,2024,Not Started
713,23,24,0,0.0,,16,9,2022,Not Started
714,24,24,0,0.0,,25,5,2022,Not Started
715,25,24,0,0.0,,25,11,2023,Not Started
716,26,24,0,0.0,,21,6,2020,Not Started
717,27,24,0,0.0,,13,1,2023,Not Started
718,28,24,0,0.0,,28,12,2020,Not Started
719,29,24,0,0.0,,22,4,2024,Not Started
720,30,24,0,0.0,,24,12,2023,Not Started
721,1,25,0,0.0,,26,11,2020,Not Started
722,2,25,0,0.0,,9,10,2021,Not Started
723,3,25,0,0.0,,7,3,2020,Not Started
724,4,25,0,0.0,,18,11,2021,Not Started
725,5,25,0,0.0,,8,1,2021,Not Started
726,6,25,0,0.0,,14,4,2023,Not Started
727,7,25,0,0.0,,30,1,2023,Not Started
728,8,25,0,0.0,,14,11,2020,Not Started
729,9,25,0,0.0,,21,2,2021,Not Started
730,10,25,0,0.0,,13,3,2023,Not Started
731,11,25,0,0.0,,24,8,2020,Not Started
732,12,25,0,0.0,,29,9,2024,Not Started
733,13,25,0,0.0,,7,5,2020,Not Started
734,14,25,0,0.0,,16,9,2020,Not Started
735,15,25,0,0.0,,16,12,2023,Not Started
736,16,25,0,0.0,,24,4,2021,Not Started
737,17,25,0,0.0,,6,12,2021,Not Started
738,18,25,0,0.0,,26,7,2023,Not Started
739,19,25,0,0.0,,26,6,2021,Not Started
740,20,25,0,0.0,,26,7,2024,Not Started
741,21,25,0,0.0,,9,11,2021,Not Started
742,22,25,0,0.0,,6,7,2024,Not Started
743,23,25,0,0.0,,16,9,2022,Not Started
744,24,25,0,0.0,,25,5,2022,Not Started
745,25,25,0,0.0,,25,11,2023,Not Started
746,26,25,0,0.0,,21,6,2020,Not Started
747,27,25,0,0.0,,13,1,2023,Not Started
748,28,25,0,0.0,,28,12,2020,Not Started
749,29,25,0,0.0,,22,4,2024,Not Started
750,30,25,0,0.0,,24,12,2023,Not Started
751,1,26,0,0.0,,26,11,2020,Not Started
752,2,26,0,0.0,,9,10,2021,Not Started
753,3,26,0,0.0,,7,3,2020,Not Started
754,4,26,0,0.0,,18,11,2021,Not Started
755,5,26,0,0.0,,8,1,2021,Not Started
756,6,26,0,0.0,,14,4,2023,Not Started
757,7,26,0,0.0,,30,1,2023,Not Started
758,8,26,0,0.0,,14,11,2020,Not Started
759,9,26,0,0.0,,21,2,2021,Not Started
760,10,26,0,0.0,,13,3,2023,Not Started
761,11,26,0,0.0,,24,8,2020,Not Started
762,12,26,0,0.0,,29,9,2024,Not Started
763,13,26,0,0.0,,7,5,2020,Not Started
764,14,26,0,0.0,,16,9,2020,Not Started
765,15,26,0,0.0,,16,12,2023,Not Started
766,16,26,0,0.0,,24,4,2021,Not Started
767,17,26,0,0.0,,6,12,2021,Not Started
768,18,26,0,0.0,,26,7,2023,Not Started
769,19,26,0,0.0,,26,6,2021,Not Started
770,20,26,0,0.0,,26,7,2024,Not Started
771,21,26,0,0.0,,9,11,2021,Not Started
772,22,26,0,0.0,,6,7,2024,Not Started
773,23,26,0,0.0,,16,9,2022,Not Started
774,24,26,0,0.0,,25,5,2022,Not Started
775,25,26,0,0.0,,25,11,2023,Not Started
776,26,26,0,0.0,,21,6,2020,Not Started
777,27,26,0,0.0,,13,1,2023,Not Started
778,28,26,0,0.0,,28,12,2020,Not Started
779,29,26,0,0.0,,22,4,2024,Not Started
780,30,26,0,0.0,,24,12,2023,Not Started
781,1,27,0,0.0,,26,11,2020,Not Started
782,2,27,0,0.0,,9,10,2021,Not Started
783,3,27,0,0.0,,7,3,2020,Not Started
784,4,27,0,0.0,,18,11,2021,Not Started
785,5,27,0,0.0,,8,1,2021,Not Started
786,6,27,0,0.0,,14,4,2023,Not Started
787,7,27,0,0.0,,30,1,2023,Not Started
788,8,27,0,0.0,,14,11,2020,Not Started
789,9,27,0,0.0,,21,2,2021,Not Started
790,10,27,0,0.0,,13,3,2023,Not Started
791,11,27,0,0.0,,24,8,2020,Not Started
792,12,27,0,0.0,,29,9,2024,Not Started
793,13,27,0,0.0,,7,5,2020,Not Started
794,14,27,0,0.0,,16,9,2020,Not Started
795,15,27,0,0.0,,16,12,2023,Not Started
796,16,27,0,0.0,,24,4,2021,Not Started
797,17,27,0,0.0,,6,12,2021,Not Started
798,18,27,0,0.0,,26,7,2023,Not Started
799,19,27,0,0.0,,26,6,2021,Not Started
800,20,27,0,0.0,,26,7,2024,Not Started
801,21,27,0,0.0,,9,11,2021,Not Started
802,22,27,0,0.0,,6,7,2024,Not Started
803,23,27,0,0.0,,16,9,2022,Not Started
804,24,27,0,0.0,,25,5,2022,Not Started
805,25,27,0,0.0,,25,11,2023,Not Started
806,26,27,0,0.0,,21,6,2020,Not Started
807,27,27,0,0.0,,13,1,2023,Not Started
808,28,27,0,0.0,,28,12,2020,Not Started
809,29,27,0,0.0,,22,4,2024,Not Started
810,30,27,0,0.0,,24,12,2023,Not Started
811,1,28,0,0.0,,26,11,2020,Not Started
812,2,28,0,0.0,,9,10,2021,Not Started
813,3,28,0,0.0,,7,3,2020,Not Started
814,4,28,0,0.0,,18,11,2021,Not Started
815,5,28,0,0.0,,8,1,2021,Not Started
816,6,28,0,0.0,,14,4,2023,Not Started
817,7,28,0,0.0,,30,1,2023,Not Started
818,8,28,0,0.0,,14,11,2020,Not Started
819,9,28,0,0.0,,21,2,2021,Not Started
820,10,28,0,0.0,,13,3,2023,Not Started
821,11,28,0,0.0,,24,8,2020,Not Started
822,12,28,0,0.0,,29,9,2024,Not Started
823,13,28,0,0.0,,7,5,2020,Not Started
824,14,28,0,0.0,,16,9,2020,Not Started
825,15,28,0,0.0,,16,12,2023,Not Started
826,16,28,0,0.0,,24,4,2021,Not Started
827,17,28,0,0.0,,6,12,2021,Not Started
828,18,28,0,0.0,,26,7,2023,Not Started
829,19,28,0,0.0,,26,6,2021,Not Started
830,20,28,0,0.0,,26,7,2024,Not Started
831,21,28,0,0.0,,9,11,2021,Not Started
832,22,28,0,0.0,,6,7,2024,Not Started
833,23,28,0,0.0,,16,9,2022,Not Started
834,24,28,0,0.0,,25,5,2022,Not Started
835,25,28,0,0.0,,25,11,2023,Not Started
836,26,28,0,0.0,,21,6,2020,Not Started
837,27,28,0,0.0,,13,1,2023,Not Started
838,28,28,0,0.0,,28,12,2020,Not Started
839,29,28,0,0.0,,22,4,2024,Not Started
840,30,28,0,0.0,,24,12,2023,Not Started
841,1,29,0,0.0,,26,11,2020,Not Started
842,2,29,0,0.0,,9,10,2021,Not Started
843,3,29,0,0.0,,7,3,2020,Not Started
844,4,29,0,0.0,,18,11,2021,Not Started
845,5,29,0,0.0,,8,1,2021,Not Started
846,6,29,0,0.0,,14,4,2023,Not Started
847,7,29,0,0.0,,30,1,2023,Not Started
848,8,29,0,0.0,,14,11,2020,Not Started
849,9,29,0,0.0,,21,2,2021,Not Started
850,10,29,0,0.0,,13,3,2023,Not Started
851,11,29,0,0.0,,24,8,2020,Not Started
852,12,29,0,0.0,,29,9,2024,Not Started
853,13,29,0,0.0,,7,5,2020,Not Started
854,14,29,0,0.0,,16,9,2020,Not Started
855,15,29,0,0.0,,16,12,2023,Not Started
856,16,29,0,0.0,,24,4,2021,Not Started
857,17,29,0,0.0,,6,12,2021,Not Started
858,18,29,0,0.0,,26,7,2023,Not Started
859,19,29,0,0.0,,26,6,2021,Not Started
860,20,29,0,0.0,,26,7,2024,Not Started
861,21,29,0,0.0,,9,11,2021,Not Started
862,22,29,0,0.0,,6,7,2024,Not Started
863,23,29,0,0.0,,16,9,2022,Not Started
864,24,29,0,0.0,,25,5,2022,Not Started
865,25,29,0,0.0,,25,11,2023,Not Started
866,26,29,0,0.0,,21,6,2020,Not Started
867,27,29,0,0.0,,13,1,2023,Not Started
868,28,29,0,0.0,,28,12,2020,Not Started
869,29,29,0,0.0,,22,4,2024,Not Started
870,30,29,0,0.0,,24,12,2023,Not Started
871,1,30,0,0.0,,26,11,2020,Not Started
872,2,30,0,0.0,,9,10,2021,Not Started
873,3,30,0,0.0,,7,3,2020,Not Started
874,4,30,0,0.0,,18,11,2021,Not Started
875,5,30,0,0.0,,8,1,2021,Not Started
876,6,30,0,0.0,,14,4,2023,Not Started
877,7,30,0,0.0,,30,1,2023,Not Started
878,8,30,0,0.0,,14,11,2020,Not Started
879,9,30,0,0.0,,21,2,2021,Not Started
880,10,30,0,0.0,,13,3,2023,Not Started
881,11,30,0,0.0,,24,8,2020,Not Started
882,12,30,0,0.0,,29,9,2024,Not Started
883,13,30,0,0.0,,7,5,2020,Not Started
884,14,30,0,0.0,,16,9,2020,Not Started
885,15,30,0,0.0,,16,12,2023,Not Started
886,16,30,0,0.0,,24,4,2021,Not Started
887,17,30,0,0.0,,6,12,2021,Not Started
888,18,30,0,0.0,,26,7,2023,Not Started
889,19,30,0,0.0,,26,6,2021,Not Started
890,20,30,0,0.0,,26,7,2024,Not Started
891,21,30,0,0.0,,9,11,2021,Not Started
892,22,30,0,0.0,,6,7,2024,Not Started
893,23,30,0,0.0,,16,9,2022,Not Started
894,24,30,0,0.0,,25,5,2022,Not Started
895,25,30,0,0.0,,25,11,2023,Not Started
896,26,30,0,0.0,,21,6,2020,Not Started
897,27,30,0,0.0,,13,1,2023,Not Started
898,28,30,0,0.0,,28,12,2020,Not Started
899,29,30,0,0.0,,22,4,2024,Not Started
900,30,30,0,0.0,,24,12,2023,Not Started
901,1,31,0,0.0,,26,11,2020,Not Started
902,2,31,0,0.0,,9,10,2021,Not Started
903,3,31,0,0.0,,7,3,2020,Not Started
904,4,31,0,0.0,,18,11,2021,Not Started
905,5,31,0,0.0,,8,1,2021,Not Started
906,6,31,0,0.0,,14,4,2023,Not Started
907,7,31,0,0.0,,30,1,2023,Not Started
908,8,31,0,0.0,,14,11,2020,Not Started
909,9,31,0,0.0,,21,2,2021,Not Started
910,10,31,0,0.0,,13,3,2023,Not Started
911,11,31,0,0.0,,24,8,2020,Not Started
912,12,31,0,0.0,,29,9,2024,Not Started
913,13,31,0,0.0,,7,5,2020,Not Started
914,14,31,0,0.0,,16,9,2020,Not Started
915,15,31,0,0.0,,16,12,2023,Not Started
916,16,31,0,0.0,,24,4,2021,Not Started
917,17,31,0,0.0,,6,12,2021,Not Started
918,18,31,0,0.0,,26,7,2023,Not Started
919,19,31,0,0.0,,26,6,2021,Not Started
920,20,31,0,0.0,,26,7,2024,Not Started
921,21,31,0,0.0,,9,11,2021,Not Started
922,22,31,0,0.0,,6,7,2024,Not Started
923,23,31,0,0.0,,16,9,2022,Not Started
924,24,31,0,0.0,,25,5,2022,Not Started
925,25,31,0,0.0,,25,11,2023,Not Started
926,26,31,0,0.0,,21,6,2020,Not Started
927,27,31,0,0.0,,13,1,2023,Not Started
928,28,31,0,0.0,,28,12,2020,Not Started
929,29,31,0,0.0,,22,4,2024,Not Started
930,30,31,0,0.0,,24,12,2023,Not Started
931,1,32,0,0.0,,26,11,2020,Not Started
932,2,32,0,0.0,,9,10,2021,Not Started
933,3,32,0,0.0,,7,3,2020,Not Started
934,4,32,0,0.0,,18,11,2021,Not Started
935,5,32,0,0.0,,8,1,2021,Not Started
936,6,32,0,0.0,,14,4,2023,Not Started
937,7,32,0,0.0,,30,1,2023,Not Started
938,8,32,0,0.0,,14,11,2020,Not Started
939,9,32,0,0.0,,21,2,2021,Not Started
940,10,32,0,0.0,,13,3,2023,Not Started
941,11,32,0,0.0,,24,8,2020,Not Started
942,12,32,0,0.0,,29,9,2024,Not Started
943,13,32,0,0.0,,7,5,2020,Not Started
944,14,32,0,0.0,,16,9,2020,Not Started
945,15,32,0,0.0,,16,12,2023,Not Started
946,16,32,0,0.0,,24,4,2021,Not Started
947,17,32,0,0.0,,6,12,2021,Not Started
948,18,32,0,0.0,,26,7,2023,Not Started
949,19,32,0,0.0,,26,6,2021,Not Started
950,20,32,0,0.0,,26,7,2024,Not Started
951,21,32,0,0.0,,9,11,2021,Not Started
952,22,32,0,0.0,,6,7,2024,Not Started
953,23,32,0,0.0,,16,9,2022,Not Started
954,24,32,0,0.0,,25,5,2022,Not Started
955,25,32,0,0.0,,25,11,2023,Not Started
956,26,32,0,0.0,,21,6,2020,Not Started
957,27,32,0,0.0,,13,1,2023,Not Started
958,28,32,0,0.0,,28,12,2020,Not Started
959,29,32,0,0.0,,22,4,2024,Not Started
960,30,32,0,0.0,,24,12,2023,Not Started
961,1,33,0,0.0,,26,11,2020,Not Started
962,2,33,0,0.0,,9,10,2021,Not Started
963,3,33,0,0.0,,7,3,2020,Not Started
964,4,33,0,0.0,,18,11,2021,Not Started
965,5,33,0,0.0,,8,1,2021,Not Started
966,6,33,0,0.0,,14,4,2023,Not Started
967,7,33,0,0.0,,30,1,2023,Not Started
968,8,33,0,0.0,,14,11,2020,Not Started
969,9,33,0,0.0,,21,2,2021,Not Started
970,10,33,0,0.0,,13,3,2023,Not Started
971,11,33,0,0.0,,24,8,2020,Not Started
972,12,33,0,0.0,,29,9,2024,Not Started
973,13,33,0,0.0,,7,5,2020,Not Started
974,14,33,0,0.0,,16,9,2020,Not Started
975,15,33,0,0.0,,16,12,2023,Not Started
976,16,33,0,0.0,,24,4,2021,Not Started
977,17,33,0,0.0,,6,12,2021,Not Started
978,18,33,0,0.0,,26,7,2023,Not Started
979,19,33,0,0.0,,26,6,2021,Not Started
980,20,33,0,0.0,,26,7,2024,Not Started
981,21,33,0,0.0,,9,11,2021,Not Started
982,22,33,0,0.0,,6,7,2024,Not Started
983,23,33,0,0.0,,16,9,2022,Not Started
984,24,33,0,0.0,,25,5,2022,Not Started
985,25,33,0,0.0,,25,11,2023,Not Started
986,26,33,0,0.0,,21,6,2020,Not Started
987,27,33,0,0.0,,13,1,2023,Not Started
988,28,33,0,0.0,,28,12,2020,Not Started
989,29,33,0,0.0,,22,4,2024,Not Started
990,30,33,0,0.0,,24,12,2023,Not Started
991,1,34,0,0.0,,26,11,2020,Not Started
992,2,34,0,0.0,,9,10,2021,Not Started
993,3,34,0,0.0,,7,3,2020,Not Started
994,4,34,0,0.0,,18,11,2021,Not Started
995,5,34,0,0.0,,8,1,2021,Not Started
996,6,34,0,0.0,,14,4,2023,Not Started
997,7,34,0,0.0,,30,1,2023,Not Started
998,8,34,0,0.0,,14,11,2020,Not Started
999,9,34,0,0.0,,21,2,2021,Not Started
1000,10,34,0,0.0,,13,3,2023,Not Started
1001,11,34,0,0.0,,24,8,2020,Not Started
1002,12,34,0,0.0,,29,9,2024,Not Started
1003,13,34,0,0.0,,7,5,2020,Not Started
1004,14,34,0,0.0,,16,9,2020,Not Started
1005,15,34,0,0.0,,16,12,2023,Not Started
1006,16,34,0,0.0,,24,4,2021,Not Started
1007,17,34,0,0.0,,6,12,2021,Not Started
1008,18,34,0,0.0,,26,7,2023,Not Started
1009,19,34,0,0.0,,26,6,2021,Not Started
1010,20,34,0,0.0,,26,7,2024,Not Started
1011,21,34,0,0.0,,9,11,2021,Not Started
1012,22,34,0,0.0,,6,7,2024,Not Started
1013,23,34,0,0.0,,16,9,2022,Not Started
1014,24,34,0,0.0,,25,5,2022,Not Started
1015,25,34,0,0.0,,25,11,2023,Not Started
1016,26,34,0,0.0,,21,6,2020,Not Started
1017,27,34,0,0.0,,13,1,2023,Not Started
1018,28,34,0,0.0,,28,12,2020,Not Started
1019,29,34,0,0.0,,22,4,2024,Not Started
1020,30,34,0,0.0,,24,12,2023,Not Started
1021,1,35,0,0.0,,26,11,2020,Not Started
1022,2,35,0,0.0,,9,10,2021,Not Started
1023,3,35,0,0.0,,7,3,2020,Not Started
1024,4,35,0,0.0,,18,11,2021,Not Started
1025,5,35,0,0.0,,8,1,2021,Not Started
1026,6,35,0,0.0,,14,4,2023,Not Started
1027,7,35,0,0.0,,30,1,2023,Not Started
1028,8,35,0,0.0,,14,11,2020,Not Started
1029,9,35,0,0.0,,21,2,2021,Not Started
1030,10,35,0,0.0,,13,3,2023,Not Started
1031,11,35,0,0.0,,24,8,2020,Not Started
1032,12,35,0,0.0,,29,9,2024,Not Started
1033,13,35,0,0.0,,7,5,2020,Not Started
1034,14,35,0,0.0,,16,9,2020,Not Started
1035,15,35,0,0.0,,16,12,2023,Not Started
1036,16,35,0,0.0,,24,4,2021,Not Started
1037,17,35,0,0.0,,6,12,2021,Not Started
1038,18,35,0,0.0,,26,7,2023,Not Started
1039,19,35,0,0.0,,26,6,2021,Not Started
1040,20,35,0,0.0,,26,7,2024,Not Started
1041,21,35,0,0.0,,9,11,2021,Not Started
1042,22,35,0,0.0,,6,7,2024,Not Started
1043,23,35,0,0.0,,16,9,2022,Not Started
1044,24,35,0,0.0,,25,5,2022,Not Started
1045,25,35,0,0.0,,25,11,2023,Not Started
1046,26,35,0,0.0,,21,6,2020,Not Started
1047,27,35,0,0.0,,13,1,2023,Not Started
1048,28,35,0,0.0,,28,12,2020,Not Started
1049,29,35,0,0.0,,22,4,2024,Not Started
1050,30,35,0,0.0,,24,12,2023,Not Started
1051,1,36,0,0.0,,26,11,2020,Not Started
1052,2,36,0,0.0,,9,10,2021,Not Started
1053,3,36,0,0.0,,7,3,2020,Not Started
1054,4,36,0,0.0,,18,11,2021,Not Started
1055,5,36,0,0.0,,8,1,2021,Not Started
1056,6,36,0,0.0,,14,4,2023,Not Started
1057,7,36,0,0.0,,30,1,2023,Not Started
1058,8,36,0,0.0,,14,11,2020,Not Started
1059,9,36,0,0.0,,21,2,2021,Not Started
1060,10,36,0,0.0,,13,3,2023,Not Started
1061,11,36,0,0.0,,24,8,2020,Not Started
1062,12,36,0,0.0,,29,9,2024,Not Started
1063,13,36,0,0.0,,7,5,2020,Not Started
1064,14,36,0,0.0,,16,9,2020,Not Started
1065,15,36,0,0.0,,16,12,2023,Not Started
1066,16,36,0,0.0,,24,4,2021,Not Started
1067,17,36,0,0.0,,6,12,2021,Not Started
1068,18,36,0,0.0,,26,7,2023,Not Started
1069,19,36,0,0.0,,26,6,2021,Not Started
1070,20,36,0,0.0,,26,7,2024,Not Started
1071,21,36,0,0.0,,9,11,2021,Not Started
1072,22,36,0,0.0,,6,7,2024,Not Started
1073,23,36,0,0.0,,16,9,2022,Not Started
1074,24,36,0,0.0,,25,5,2022,Not Started
1075,25,36,0,0.0,,25,11,2023,Not Started
1076,26,36,0,0.0,,21,6,2020,Not Started
1077,27,36,0,0.0,,13,1,2023,Not Started
1078,28,36,0,0.0,,28,12,2020,Not Started
1079,29,36,0,0.0,,22,4,2024,Not Started
1080,30,36,0,0.0,,24,12,2023,Not Started
1081,1,37,0,0.0,,26,11,2020,Not Started
1082,2,37,0,0.0,,9,10,2021,Not Started
1083,3,37,0,0.0,,7,3,2020,Not Started
1084,4,37,0,0.0,,18,11,2021,Not Started
1085,5,37,0,0.0,,8,1,2021,Not Started
1086,6,37,0,0.0,,14,4,2023,Not Started
1087,7,37,0,0.0,,30,1,2023,Not Started
1088,8,37,0,0.0,,14,11,2020,Not Started
1089,9,37,0,0.0,,21,2,2021,Not Started
1090,10,37,0,0.0,,13,3,2023,Not Started
1091,11,37,0,0.0,,24,8,2020,Not Started
1092,12,37,0,0.0,,29,9,2024,Not Started
1093,13,37,0,0.0,,7,5,2020,Not Started
1094,14,37,0,0.0,,16,9,2020,Not Started
1095,15,37,0,0.0,,16,12,2023,Not Started
1096,16,37,0,0.0,,24,4,2021,Not Started
1097,17,37,0,0.0,,6,12,2021,Not Started
1098,18,37,0,0.0,,26,7,2023,Not Started
1099,19,37,0,0.0,,26,6,2021,Not Started
1100,20,37,0,0.0,,26,7,2024,Not Started
1101,21,37,0,0.0,,9,11,2021,Not Started
1102,22,37,0,0.0,,6,7,2024,Not Started
1103,23,37,0,0.0,,16,9,2022,Not Started
1104,24,37,0,0.0,,25,5,2022,Not Started
1105,25,37,0,0.0,,25,11,2023,Not Started
1106,26,37,0,0.0,,21,6,2020,Not Started
1107,27,37,0,0.0,,13,1,2023,Not Started
1108,28,37,0,0.0,,28,12,2020,Not Started
1109,29,37,0,0.0,,22,4,2024,Not Started
